reportdate,hospital,dphcategory,covidstatus,patientcount,data_as_of,data_loaded_at
2023/03/04,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/30,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/30,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/18,All SF Hospitals,Med/Surg,COVID+,64,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/28,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/26,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/01,All SF Hospitals,ICU,COVID+,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/06,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/03,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/02/22,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/20,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/10,All SF Hospitals,Med/Surg,COVID+,41,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/28,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/31,All SF Hospitals,Med/Surg,COVID+,73,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/28,All SF Hospitals,Med/Surg,COVID+,89,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/28,All SF Hospitals,Med/Surg,PUI,14,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/25,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/24,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/15,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/09,All SF Hospitals,Med/Surg,COVID+,47,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/14,All SF Hospitals,Med/Surg,COVID+,107,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/01,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/08,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/13,All SF Hospitals,Med/Surg,COVID+,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/15,All SF Hospitals,Med/Surg,COVID+,102,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/01/31,All SF Hospitals,Med/Surg,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/10,All SF Hospitals,Med/Surg,PUI,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/23,All SF Hospitals,ICU,COVID+,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/26,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/01/11,All SF Hospitals,ICU,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/21,All SF Hospitals,ICU,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/02,All SF Hospitals,Med/Surg,COVID+,47,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/20,All SF Hospitals,Med/Surg,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/09,All SF Hospitals,Med/Surg,PUI,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/16,All SF Hospitals,ICU,COVID+,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/06/26,All SF Hospitals,ICU,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/03,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/20,All SF Hospitals,Med/Surg,COVID+,117,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/17,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/18,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/18,All SF Hospitals,Med/Surg,COVID+,44,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/06,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/02,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/14,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/11,All SF Hospitals,Med/Surg,COVID+,175,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/06/15,All SF Hospitals,Med/Surg,COVID+,32,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/11/16,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/27,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/03,All SF Hospitals,Med/Surg,COVID+,60,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/31,All SF Hospitals,Med/Surg,COVID+,17,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/20,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/21,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/20,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/05,All SF Hospitals,Med/Surg,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/27,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/16,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/13,All SF Hospitals,ICU,COVID+,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/25,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/08,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/02,All SF Hospitals,Med/Surg,COVID+,51,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/09,All SF Hospitals,Med/Surg,COVID+,46,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/23,All SF Hospitals,Med/Surg,COVID+,84,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/08,All SF Hospitals,Med/Surg,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/01,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/19,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/15,All SF Hospitals,Med/Surg,COVID+,35,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/22,All SF Hospitals,Med/Surg,COVID+,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/12,All SF Hospitals,Med/Surg,COVID+,181,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/07/22,All SF Hospitals,Med/Surg,COVID+,48,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/12,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/12,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/13,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/12,All SF Hospitals,Med/Surg,COVID+,104,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/10,All SF Hospitals,Med/Surg,COVID+,58,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/23,All SF Hospitals,Med/Surg,PUI,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/12,All SF Hospitals,ICU,COVID+,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/08,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/04,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/09,All SF Hospitals,ICU,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/28,All SF Hospitals,Med/Surg,COVID+,63,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/04,All SF Hospitals,Med/Surg,COVID+,64,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/18,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/07,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/29,All SF Hospitals,Med/Surg,COVID+,39,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/06,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/03,All SF Hospitals,Med/Surg,COVID+,64,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/03,All SF Hospitals,Med/Surg,COVID+,88,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/06/23,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/02/15,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/08,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/08,All SF Hospitals,Med/Surg,COVID+,20,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/24,All SF Hospitals,Med/Surg,COVID+,30,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/23,All SF Hospitals,Med/Surg,COVID+,27,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/02,All SF Hospitals,Med/Surg,COVID+,42,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/06/04,All SF Hospitals,Med/Surg,COVID+,40,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/25,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/15,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/01,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/12,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/05,All SF Hospitals,ICU,COVID+,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/02,All SF Hospitals,ICU,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/05,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/27,All SF Hospitals,Med/Surg,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/24,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/22,All SF Hospitals,Med/Surg,COVID+,49,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/07/02,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/04,All SF Hospitals,Med/Surg,COVID+,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/26,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/14,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/30,All SF Hospitals,ICU,COVID+,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/22,All SF Hospitals,ICU,COVID+,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/16,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/16,All SF Hospitals,Med/Surg,PUI,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/08,All SF Hospitals,ICU,COVID+,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/10,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/03/30,All SF Hospitals,Med/Surg,COVID+,20,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/20,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/10,All SF Hospitals,Med/Surg,COVID+,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/12,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/11,All SF Hospitals,Med/Surg,COVID+,66,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/02/03,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/21,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/11/02,All SF Hospitals,ICU,COVID+,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/11/07,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/30,All SF Hospitals,ICU,COVID+,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/04,All SF Hospitals,Med/Surg,COVID+,30,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/16,All SF Hospitals,Med/Surg,COVID+,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/11,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/28,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/03,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/03,All SF Hospitals,Med/Surg,PUI,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/09,All SF Hospitals,ICU,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/19,All SF Hospitals,Med/Surg,COVID+,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/29,All SF Hospitals,Med/Surg,COVID+,39,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/06,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/28,All SF Hospitals,ICU,COVID+,20,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/14,All SF Hospitals,ICU,COVID+,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/06,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/24,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/21,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/07,All SF Hospitals,ICU,COVID+,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/01,All SF Hospitals,Med/Surg,COVID+,69,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/08/16,All SF Hospitals,Med/Surg,COVID+,43,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/09,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/04,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/28,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/06,All SF Hospitals,Med/Surg,COVID+,81,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/09,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/23,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/02,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/06,All SF Hospitals,Med/Surg,COVID+,162,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/16,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/04,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/12,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/27,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/07/17,All SF Hospitals,Med/Surg,COVID+,39,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/21,All SF Hospitals,Med/Surg,COVID+,53,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/06/11,All SF Hospitals,Med/Surg,COVID+,27,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/14,All SF Hospitals,Med/Surg,PUI,79,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/18,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/08,All SF Hospitals,Med/Surg,PUI,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/14,All SF Hospitals,Med/Surg,PUI,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/04,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/30,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/16,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/30,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/10,All SF Hospitals,Med/Surg,COVID+,25,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/18,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/16,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/25,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/23,All SF Hospitals,ICU,COVID+,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/25,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/16,All SF Hospitals,Med/Surg,COVID+,203,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/24,All SF Hospitals,ICU,COVID+,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/04,All SF Hospitals,Med/Surg,COVID+,41,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/25,All SF Hospitals,Med/Surg,COVID+,93,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/03,All SF Hospitals,ICU,COVID+,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/02,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/22,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/06,All SF Hospitals,Med/Surg,PUI,14,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/26,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/06/03,All SF Hospitals,Med/Surg,PUI,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/28,All SF Hospitals,ICU,COVID+,19,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/19,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/14,All SF Hospitals,Med/Surg,COVID+,21,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/31,All SF Hospitals,Med/Surg,COVID+,106,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/21,All SF Hospitals,Med/Surg,PUI,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/30,All SF Hospitals,ICU,COVID+,21,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/10,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/02/03,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/13,All SF Hospitals,Med/Surg,COVID+,60,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/02,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/15,All SF Hospitals,ICU,COVID+,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/02,All SF Hospitals,Med/Surg,COVID+,104,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/28,All SF Hospitals,Med/Surg,COVID+,53,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/04,All SF Hospitals,Med/Surg,COVID+,29,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/08,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/26,All SF Hospitals,ICU,COVID+,29,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/17,All SF Hospitals,ICU,COVID+,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/23,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/26,All SF Hospitals,Med/Surg,COVID+,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/19,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/15,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/11,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/04,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/17,All SF Hospitals,Med/Surg,COVID+,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/14,All SF Hospitals,Med/Surg,COVID+,60,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/07,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/23,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/13,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/09,All SF Hospitals,Med/Surg,COVID+,26,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/19,All SF Hospitals,Med/Surg,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/21,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/30,All SF Hospitals,Med/Surg,COVID+,17,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/18,All SF Hospitals,Med/Surg,COVID+,43,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/05,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/12,All SF Hospitals,ICU,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/27,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/27,All SF Hospitals,Med/Surg,COVID+,69,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/05,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/11,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/08,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/29,All SF Hospitals,Med/Surg,COVID+,32,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/27,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/11,All SF Hospitals,ICU,COVID+,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/07,All SF Hospitals,Med/Surg,COVID+,34,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/08,All SF Hospitals,ICU,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/26,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/04,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/31,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/17,All SF Hospitals,Med/Surg,PUI,14,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
